id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	biotype	symbol
ENSG00000035862.12	1673.97056684405	0.781711825085576	0.159649104761381	4.89643726003949	9.75897862607788e-07	1.37415901463558e-05	protein_coding	TIMP2
ENSG00000039523.19	44.6336562097625	1.32811228103543	0.524595957250872	2.53168607702462	0.0113515569237077	0.0469310133499617	protein_coding	FAM65A
ENSG00000040199.18	237.291785223596	0.919549597686397	0.215797251688797	4.26117381241021	2.03355996058344e-05	0.000207132827447435	protein_coding	PHLPP2
ENSG00000040933.15	463.125910529616	0.649652772289299	0.182929435463335	3.55138455789697	0.000383210059382624	0.0027912137937859	protein_coding	INPP4A
ENSG00000043143.20	616.250494481762	1.19959398202636	0.184944446474935	6.48623954322919	8.80052089280198e-11	2.41484904656137e-09	protein_coding	JADE2
ENSG00000047315.15	599.654579351538	0.709926611706918	0.202138170550498	3.51208586569038	0.000444604328087681	0.00316709442516939	protein_coding	POLR2B
ENSG00000047644.18	1691.97646716828	0.488481432079533	0.139568109722367	3.49995018956147	0.000465345103065109	0.00328957371638303	protein_coding	WWC3
ENSG00000048140.17	1819.48716499899	0.625569470857144	0.128251114121038	4.87769229253446	1.07334192125515e-06	1.49923020165679e-05	protein_coding	TSPAN17
ENSG00000048707.13	435.442045055021	0.806724474683023	0.167053201778916	4.82914703874201	1.37119131935619e-06	1.8700278097588e-05	protein_coding	VPS13D
ENSG00000048828.16	3607.30816174188	0.487913105900743	0.127192567709729	3.8360189961274	0.000125044740219264	0.00105113137518453	protein_coding	FAM120A
ENSG00000049239.12	792.117845531751	1.05811779933109	0.150093286619032	7.04973435631947	1.79259680496626e-12	6.46979124706355e-11	protein_coding	H6PD
ENSG00000049323.15	251.678369715946	0.676009112008016	0.251879797263629	2.68385602716869	0.00727784396287604	0.0329122209257146	protein_coding	LTBP1
ENSG00000049618.22	776.106285032865	0.887994233339259	0.142152317503832	6.24677985510384	4.19000955140825e-10	1.02625726899985e-08	protein_coding	ARID1B
ENSG00000050426.15	214.246699569494	0.884528304286389	0.26056375264232	3.39467134364078	0.000687110295426807	0.00458029632485756	protein_coding	LETMD1
ENSG00000050748.17	916.065827048778	0.686636721916968	0.263819711039208	2.60267407318524	0.00924998437269046	0.0397546439891473	protein_coding	MAPK9
ENSG00000051108.14	1508.55855921231	0.57772455320339	0.181746480894792	3.178738594327	0.00147917423854576	0.00879413333617464	protein_coding	HERPUD1
ENSG00000051341.13	1400.82619150204	0.564291742371612	0.177146500470639	3.18545238473476	0.00144527885270858	0.0086257912479115	protein_coding	POLQ
ENSG00000052850.5	307.437323903685	0.919472029878674	0.206441093898134	4.45391957830051	8.43166935359862e-06	9.38411072378112e-05	protein_coding	ALX4
ENSG00000053254.15	415.723535826342	0.822881987640365	0.183808468999833	4.47684479457316	7.57542796949622e-06	8.53355092401873e-05	protein_coding	FOXN3
ENSG00000053770.11	438.24719226908	0.65167913756183	0.175552656819388	3.7121576475615	0.000205499919340992	0.00161978180049398	protein_coding	AP5M1
ENSG00000054793.13	1510.76093806637	0.517750960309209	0.142264094931523	3.63936494699116	0.00027331123139267	0.00209493435324233	protein_coding	ATP9A
ENSG00000054965.10	402.627535976152	1.36535073689694	0.252524166737143	5.40681216589521	6.41563627834245e-08	1.11151098261893e-06	protein_coding	FAM168A
ENSG00000055070.16	1002.06590790208	0.946560648077502	0.217138676335785	4.35924481096925	1.30512046483309e-05	0.000138813730173991	protein_coding	SZRD1
ENSG00000055609.17	304.124858941577	0.907089819145714	0.286759568284123	3.1632416821292	0.00156022746829273	0.00918573192504801	protein_coding	KMT2C
ENSG00000055917.15	1876.18526368189	0.495752735605263	0.165945257918018	2.98744743793873	0.00281317664513294	0.01501800210556	protein_coding	PUM2
ENSG00000056586.15	1746.2008403699	0.6220901952961	0.23213560776258	2.67985683580415	0.00736536535764866	0.0331930556707509	protein_coding	RC3H2
ENSG00000057019.15	257.595786922299	0.624349057387246	0.248533395571487	2.51213345374208	0.012000369789885	0.0490305857611982	protein_coding	DCBLD2
ENSG00000057935.13	321.549274141045	0.607826104484617	0.193262559033378	3.14507945835304	0.00166041725809189	0.00966920255109853	protein_coding	MTA3
ENSG00000058673.16	791.288314973693	0.585949741613666	0.16463059038602	3.55917900944017	0.000372015910160871	0.00271964547669891	protein_coding	ZC3H11A
ENSG00000059145.18	206.970036273232	1.2732001714254	0.261457586142967	4.86962413371782	1.11810725464153e-06	1.55706788053784e-05	protein_coding	UNKL
ENSG00000060339.13	538.77159084004	0.806201929055723	0.288099011555377	2.79835020850378	0.00513643875562118	0.0247174458554832	protein_coding	CCAR1
ENSG00000060749.14	408.780059702843	0.550438163651386	0.187169854749972	2.94084837746272	0.00327314706985711	0.0169910529984523	protein_coding	QSER1
ENSG00000062650.17	825.244293701072	0.624349792687845	0.144641399892092	4.31653588221375	1.58496926149506e-05	0.000165045601541312	protein_coding	WAPL
ENSG00000063046.17	2694.85829700058	0.973232874228297	0.300361571148973	3.24020436604254	0.00119444058900042	0.00735919285835863	protein_coding	EIF4B
ENSG00000063244.12	573.729738157163	0.516973840262811	0.204362372443016	2.5296919099281	0.0114162722398258	0.0471685764677806	protein_coding	U2AF2
ENSG00000063322.13	1131.306864139	0.503114028428948	0.16162268489807	3.11289240582933	0.00185263544798653	0.0105673900583799	protein_coding	MED29
ENSG00000063587.13	15489.2512145663	0.711510790882259	0.153972912434843	4.6210127458838	3.81871310829091e-06	4.62366725522569e-05	protein_coding	ZNF275
ENSG00000064309.14	274.649988685591	0.580484012299809	0.204904498438876	2.83294908956316	0.00461207307670774	0.0226885292231818	protein_coding	CDON
ENSG00000064393.15	3575.78345483025	1.38327153056749	0.133443507000289	10.365971051439	3.54142947591465e-25	4.10569723907705e-23	protein_coding	HIPK2
ENSG00000064607.16	1695.46542263964	0.567040155665735	0.147147449413886	3.85355069302495	0.000116417146255809	0.000985155315517528	protein_coding	SUGP2
ENSG00000064999.13	422.028525788211	0.956530470436612	0.184586166981273	5.18202683375323	2.19487628286744e-07	3.42706159901817e-06	protein_coding	ANKS1A
ENSG00000065060.16	1085.7520108743	0.942532971945174	0.133172157735444	7.07755275556611	1.46722345418509e-12	5.35748364688266e-11	protein_coding	UHRF1BP1
ENSG00000065308.4	9851.61962133709	1.16229538529903	0.156190639085463	7.44151757176082	9.95351404574065e-14	4.13207987473818e-12	protein_coding	TRAM2
ENSG00000065491.8	3980.74860595624	0.738861665085055	0.158134865622429	4.67235142722541	2.9777090204304e-06	3.71866139068471e-05	protein_coding	TBC1D22B
ENSG00000065809.13	250.357124621914	0.610584715486808	0.203425623281647	3.00151330809217	0.00268641296635373	0.014413180558393	protein_coding	FAM107B
ENSG00000066084.12	326.85637777418	0.759108771271702	0.189002511346351	4.01639515720835	5.90951358759972e-05	0.000542661076110147	protein_coding	DIP2B
ENSG00000067082.14	385.981350680097	0.635900012976364	0.174398563958704	3.64624569458575	0.000266099564353537	0.00204416186597814	protein_coding	KLF6
ENSG00000068001.13	744.599163320475	0.900392318403859	0.195291664335555	4.6105005119767	4.01700651417853e-06	4.82179418682068e-05	protein_coding	HYAL2
ENSG00000068305.17	331.752687060926	0.785394333777687	0.181516409058737	4.32685032637209	1.51256667062023e-05	0.000158694023541996	protein_coding	MEF2A
ENSG00000068323.16	1001.45514874227	1.15743034605786	0.231071061272216	5.00898009333301	5.47192319293847e-07	8.07700560538321e-06	protein_coding	TFE3
ENSG00000068383.18	360.245776019872	0.641831652860617	0.183195825710247	3.50352771615972	0.000459138872281504	0.00325065648406121	protein_coding	INPP5A
ENSG00000068489.12	878.235571981227	0.584173007517963	0.183466326654526	3.18408842739835	0.00145210645561095	0.00865540060431001	protein_coding	PRR11
ENSG00000068650.18	293.625108918794	1.02925801859275	0.284903706187854	3.61265226193339	0.000303081030226917	0.00228906801982458	protein_coding	ATP11A
ENSG00000069188.16	347.295982743216	0.697721585607243	0.184219010486114	3.78745702610228	0.000152196997945453	0.00124452377104492	protein_coding	SDK2
ENSG00000070018.8	1131.56763342639	0.965098226144041	0.301969092115897	3.19601658362318	0.00139339102836545	0.00837358789918798	protein_coding	LRP6
ENSG00000070159.13	1408.26367086229	0.886938467319575	0.172022443005493	5.15594623482504	2.5235330263497e-07	3.90516034066485e-06	protein_coding	PTPN3
ENSG00000070413.19	2437.67109514682	0.443187084341097	0.149408066182434	2.96628619635532	0.00301419854617738	0.0159080159994005	protein_coding	DGCR2
ENSG00000070476.14	297.15310175272	0.843942003098941	0.235514606716263	3.58339559004798	0.000339156368224219	0.00251242992264928	protein_coding	ZXDC
ENSG00000070614.14	183.472322178797	0.859970330529655	0.302851602540899	2.83957662206368	0.00451734448360195	0.022285566119103	protein_coding	NDST1
ENSG00000070756.15	6704.32338944456	1.47178772268113	0.256622016594017	5.73523558974107	9.73768953490366e-09	1.92978257563504e-07	protein_coding	PABPC1
ENSG00000070770.8	1055.68501488946	0.420138104853945	0.138931323416764	3.0240704149461	0.00249398383639118	0.0135288770204352	protein_coding	CSNK2A2
ENSG00000070778.12	166.815359770628	1.12233914970062	0.42484890921017	2.64173715730409	0.00824820386963903	0.0364051434753865	protein_coding	PTPN21
ENSG00000071564.14	886.134539374958	0.686870088061586	0.184793895111891	3.71695227077546	0.000201640518153193	0.00159478276779262	protein_coding	TCF3
ENSG00000071655.17	775.148326874806	0.444153269302488	0.177157880372234	2.50710421895577	0.0121724815442824	0.0495446352381677	protein_coding	MBD3
ENSG00000072274.12	1886.73672743685	0.401252265552635	0.129158882106932	3.10665638326317	0.00189216198039957	0.010761961353769	protein_coding	TFRC
ENSG00000072364.12	705.03907815237	0.449810916856141	0.165626285231378	2.71581842355373	0.00661121662235113	0.030576876878374	protein_coding	AFF4
ENSG00000072736.18	1443.20774051984	0.890363885234016	0.211945008281861	4.20091934437041	2.65833290599481e-05	0.000264729616236219	protein_coding	NFATC3
ENSG00000073614.12	129.221506994705	1.0031409038085	0.289392356618023	3.46636972562676	0.000527537311312506	0.00366131888698442	protein_coding	KDM5A
ENSG00000074054.17	416.360068005077	1.07625189877501	0.220388988113475	4.88341957548652	1.04261686396006e-06	1.45924404541371e-05	protein_coding	CLASP1
ENSG00000074621.13	167.600050633085	1.27943115519081	0.313975223196062	4.07494305495523	4.60256081550133e-05	0.000430893849698886	protein_coding	SLC24A1
ENSG00000074755.14	456.300368282995	0.925468233590953	0.19206906832237	4.81841371791131	1.44704077482147e-06	1.96402256188452e-05	protein_coding	ZZEF1
ENSG00000075218.18	358.813605081947	1.06706066581335	0.225130023742731	4.7397528240513	2.13979088437881e-06	2.74619656674152e-05	protein_coding	GTSE1
ENSG00000075391.16	304.498249404481	0.896737483888677	0.253852310667416	3.53251653109251	0.000411624489863992	0.00296710875802479	protein_coding	RASAL2
ENSG00000076770.14	1144.01046828087	0.760181918130891	0.138522373199102	5.48779161499247	4.06989780232158e-08	7.34376371282722e-07	protein_coding	MBNL3
ENSG00000077684.15	544.117671070197	0.515631108735473	0.188773799201464	2.73147603595761	0.00630513261884828	0.0294056335881385	protein_coding	JADE1
ENSG00000078070.12	306.958868214027	0.69840248557882	0.187651755043207	3.72180097872259	0.00019780690582066	0.00156981726969596	protein_coding	MCCC1
ENSG00000078140.13	3051.98607619351	1.25195570649834	0.203527937927567	6.15127200347253	7.68639633599873e-10	1.81859091541521e-08	protein_coding	UBE2K
ENSG00000078399.17	153.209861334087	0.975406520283222	0.312330644213304	3.12299333528437	0.00179021801720474	0.0103043082562484	protein_coding	HOXA9
ENSG00000078687.17	193.887009787768	0.889759533846919	0.237758247096003	3.74228673332896	0.000182353273927787	0.00146641546062623	protein_coding	TNRC6C
ENSG00000078699.21	478.849275458472	0.691336588879069	0.220108821255754	3.14088542628546	0.00168437912518223	0.00979987703397365	protein_coding	CBFA2T2
ENSG00000078804.12	1109.611089377	1.16174869778912	0.258519142361097	4.49385947662785	6.99437929077128e-06	7.94275329913432e-05	protein_coding	TP53INP2
ENSG00000079308.16	130.248799942798	0.839528186876814	0.316461890653583	2.65285714227059	0.0079813642722943	0.0354636664823246	protein_coding	TNS1
ENSG00000080561.13	374.800070031622	0.47217023983362	0.178821415732579	2.64045689326011	0.00827943245669059	0.0365198047994545	protein_coding	MID2
ENSG00000080603.16	2247.94880163994	0.655908694907075	0.202366715683505	3.24118861489503	0.0011903239752376	0.00734393246631136	protein_coding	SRCAP
ENSG00000080845.17	978.253436270822	0.755942489073164	0.176262525901102	4.28873060344835	1.79697167354842e-05	0.000185044188914919	protein_coding	DLGAP4
ENSG00000081019.13	265.896615165037	0.504852353994279	0.195095806733655	2.58771504342738	0.00966148688062466	0.0411419055657332	protein_coding	RSBN1
ENSG00000081791.8	301.946987522792	0.682849372379301	0.245269230410894	2.78408086997028	0.00536796483518327	0.0256365007851252	protein_coding	KIAA0141
ENSG00000082805.19	1064.64728900167	2.16436268476806	0.236539984847585	9.15009226098783	5.68849449561656e-20	4.34826018807789e-18	protein_coding	ERC1
ENSG00000083799.17	1208.04008764338	0.478984607807315	0.162983001431117	2.93886235743274	0.00329419333344875	0.017087553189761	protein_coding	CYLD
ENSG00000083812.11	489.151570417009	2.12255072570906	0.228830506054407	9.27564581448071	1.76546237757361e-20	1.41155819521863e-18	protein_coding	ZNF324
ENSG00000083844.10	168.327694929138	1.80454210180177	0.263173002798108	6.85686632981165	7.03874343054022e-12	2.32596196213006e-10	protein_coding	ZNF264
ENSG00000084093.16	193.401206313194	0.829000143539381	0.241912527493465	3.42685908881579	0.000610605838302227	0.00414580206074211	protein_coding	REST
ENSG00000084112.14	567.875041635471	0.938535916429277	0.234046029462598	4.01004844467683	6.07062913945447e-05	0.000555195121615825	protein_coding	SSH1
ENSG00000084652.15	1035.8529837264	0.546467540342904	0.142288970471631	3.84054743337857	0.000122760248530507	0.00103631103007064	protein_coding	TXLNA
ENSG00000084693.15	912.742138123312	1.21491201093431	0.229990998586388	5.28243287085852	1.27479552719106e-07	2.08055519986969e-06	protein_coding	AGBL5
ENSG00000084710.13	232.797879368866	1.64035793528613	0.279108429051838	5.87713506488717	4.17427616901916e-09	8.7590543082043e-08	protein_coding	EFR3B
ENSG00000084733.10	836.924836257253	0.618417424956583	0.161796482066441	3.82219327057205	0.000132269954364592	0.00110386299047403	protein_coding	RAB10
ENSG00000085063.14	1398.5801213476	0.561535666505978	0.149852981228759	3.7472438779764	0.000178788240029424	0.00144024435164409	protein_coding	CD59
ENSG00000085382.11	240.44976876467	0.648082443600005	0.219668853081276	2.95027007474846	0.00317496260612533	0.016561709702443	protein_coding	HACE1
ENSG00000085788.13	312.348825918121	0.696907617317249	0.210683854457177	3.30783589996879	0.000940198845252075	0.00600828954301648	protein_coding	DDHD2
ENSG00000085872.14	216.779964078551	0.80372690298583	0.296032663030662	2.71499399680293	0.00662769718527687	0.0306327319739441	protein_coding	CHERP
ENSG00000086062.12	754.605802245969	0.965001984465382	0.263296346375898	3.66507928327909	0.00024726197254056	0.00190471127463138	protein_coding	B4GALT1
ENSG00000086232.12	760.599112398937	0.567131207276743	0.16080034309805	3.52692784325048	0.000420411319833281	0.00301793719376708	protein_coding	EIF2AK1
ENSG00000087152.15	171.808168303922	0.848456582274302	0.30411774498255	2.78989502017709	0.00527251343758022	0.0252586800770028	protein_coding	ATXN7L3
ENSG00000087448.9	355.736099987587	0.545494660480206	0.195065201949929	2.79647346132105	0.00516636537897262	0.024827107133771	protein_coding	KLHL42
ENSG00000088247.17	2010.5239775576	1.66010981974035	0.182040478878054	9.11945425529469	7.55035743303438e-20	5.58726450044544e-18	protein_coding	KHSRP
ENSG00000088367.21	2662.93877528059	0.487537582198872	0.15744602740309	3.0965378437316	0.00195794868168883	0.0110772598859922	protein_coding	EPB41L1
ENSG00000088448.14	202.713016633887	0.803573530637673	0.284324434003877	2.82625562397749	0.00470956641223784	0.0230799387002924	protein_coding	ANKRD10
ENSG00000088538.12	14345.1132179959	0.513029797257768	0.125550349111644	4.08624747671203	4.38406157466446e-05	0.00041210178801846	protein_coding	DOCK3
ENSG00000088543.14	248.795379942705	0.819385904472535	0.243734275233812	3.36180007381606	0.00077436167824342	0.00508156588100116	protein_coding	C3orf18
ENSG00000088812.17	2311.34429353299	0.472387870714755	0.123134126968378	3.83636837605606	0.000124867069321793	0.00105027247182877	protein_coding	ATRN
ENSG00000088876.11	153.229724215688	1.15290943591036	0.362692922925401	3.17874808973732	0.00147912578682439	0.00879413333617464	protein_coding	ZNF343
ENSG00000088888.17	1612.61165704455	1.28826091751524	0.191064720381915	6.74253684793386	1.55644751326042e-11	4.92120404647249e-10	protein_coding	MAVS
ENSG00000089022.13	363.703059330508	0.716699197607773	0.224856977568643	3.18735582661199	0.00143580018748187	0.00858026297605143	protein_coding	MAPKAPK5
ENSG00000089057.14	3156.86923624906	0.443360626912653	0.130559576514838	3.39584914984973	0.00068416054069111	0.00456719838872108	protein_coding	SLC23A2
ENSG00000089063.14	2703.98201436724	0.636122077972275	0.159499714825769	3.98823332485045	6.65671762625259e-05	0.00060096207408453	protein_coding	TMEM230
ENSG00000089335.20	484.643210183623	1.64613670425156	0.32174511793805	5.11627562463437	3.11627590490161e-07	4.74848087502642e-06	protein_coding	ZNF302
ENSG00000089486.16	317.688735487838	0.684417520750772	0.228274903261711	2.99821623389807	0.00271564919638755	0.0145588098728877	protein_coding	CDIP1
ENSG00000089818.17	1105.11742067441	0.578336316139151	0.177897518008232	3.25095213589427	0.00115019219847229	0.00713078157983357	protein_coding	NECAP1
ENSG00000089916.17	150.865692906723	0.850990757702567	0.291027669040677	2.92408883494725	0.00345466139870436	0.0178430064534652	protein_coding	GPATCH2L
ENSG00000090316.15	826.337081198536	0.525821256860615	0.144972050448467	3.62705263003455	0.000286674877928305	0.00217935568401015	protein_coding	MAEA
ENSG00000090520.11	1062.60288501639	0.500638780981012	0.189251319863436	2.64536480560491	0.00816028882894719	0.0360743368885648	protein_coding	DNAJB11
ENSG00000090776.5	2456.27308629307	0.930635461290243	0.351135626278708	2.65035898280388	0.00804062857124307	0.0356700333811013	protein_coding	EFNB1
ENSG00000090857.13	298.620801804775	1.25688847077798	0.264211531740952	4.75712949580982	1.96365211254466e-06	2.55073092341002e-05	protein_coding	PDPR
ENSG00000090975.12	196.397479683298	0.758202221179425	0.235127040282683	3.22464919503887	0.00126127117567433	0.00768248887739984	protein_coding	PITPNM2
ENSG00000091542.8	2806.2554176821	0.794037025010085	0.150051703008405	5.29175616864279	1.21147344667222e-07	1.98750219222924e-06	protein_coding	ALKBH5
ENSG00000091651.8	1084.09401876314	1.20206387519289	0.139224594689151	8.63399083959812	5.92477467702906e-18	3.79840853948518e-16	protein_coding	ORC6
ENSG00000091656.15	82.1247246746645	0.930136819442663	0.351000784405849	2.64995652649933	0.00805021287904033	0.0356897901762935	protein_coding	ZFHX4
ENSG00000092068.19	1761.71033769798	0.439250146510077	0.175127848015346	2.50816846942347	0.012135879103591	0.0494390483423594	protein_coding	SLC7A8
ENSG00000092330.15	447.604710292996	0.941090698445005	0.365969057832774	2.57150345993193	0.0101258003550077	0.042752696369914	protein_coding	TINF2
ENSG00000092847.11	5263.62199630888	1.05510733198217	0.121994766912916	8.64879173657786	5.20475482171465e-18	3.35224764257843e-16	protein_coding	AGO1
ENSG00000092871.16	329.710094972328	0.976455952264022	0.242345814939324	4.02918429810104	5.59707265728168e-05	0.000514989912752002	protein_coding	RFFL
ENSG00000094916.15	2887.23159629581	0.93122669507129	0.121092031267511	7.69023927771159	1.46860109790284e-14	6.81039282467478e-13	protein_coding	CBX5
ENSG00000096070.19	6832.55348649813	0.607910484749429	0.137903340751464	4.40823609810173	1.04215904311754e-05	0.000113446921814172	protein_coding	BRPF3
ENSG00000097007.17	2391.49459478014	0.510422933901543	0.127843532443059	3.99255968720111	6.53638729776597e-05	0.000591249805504033	protein_coding	ABL1
ENSG00000099194.5	9709.00388112223	1.02770663383863	0.157528205004199	6.52395317912265	6.84780934374256e-11	1.90153140898496e-09	protein_coding	SCD
ENSG00000099326.8	94.3375727392791	0.858777715141602	0.308097041735071	2.78736111942306	0.00531392260943896	0.0254133005646321	protein_coding	MZF1
ENSG00000099822.2	5783.88943582303	1.54724466448659	0.158197463775458	9.78046441176023	1.36582383705194e-22	1.3104373255908e-20	protein_coding	HCN2
ENSG00000099917.17	197.588177697355	0.642198346020174	0.221363434887186	2.90110399826177	0.00371850444966176	0.0189424510815432	protein_coding	MED15
ENSG00000099940.11	2238.50187223317	1.00796667467101	0.163490849641221	6.16527883293154	7.03590474869111e-10	1.67322233955198e-08	protein_coding	SNAP29
ENSG00000099942.12	4309.47731221423	1.16226026329238	0.14560662864391	7.98219335285045	1.43755605499256e-15	7.37980805795442e-14	protein_coding	CRKL
ENSG00000099968.17	3742.9768762394	0.987470038204464	0.145275336911382	6.79723110060189	1.06648950819505e-11	3.45850863356865e-10	protein_coding	BCL2L13
ENSG00000100014.19	736.095400266769	1.12913452603956	0.19408980069092	5.81758815775005	5.97027767859669e-09	1.22144857447996e-07	protein_coding	SPECC1L
ENSG00000100023.18	428.152060199675	0.590913569492015	0.187655194982433	3.14893264504259	0.0016386795944627	0.00956664310455943	protein_coding	PPIL2
ENSG00000100105.17	393.778759174347	0.480437479228018	0.186181058696999	2.58048526842845	0.00986615656804295	0.0418597042313551	protein_coding	PATZ1
ENSG00000100138.13	1268.60123835581	1.80522802682559	0.192009579987287	9.40176019834592	5.36577906440737e-21	4.60794557679231e-19	protein_coding	SNU13
ENSG00000100154.14	97.7336956725235	1.80976697379513	0.367731566625419	4.9214349216819	8.59119708424018e-07	1.22209339300562e-05	protein_coding	TTC28
ENSG00000100207.18	655.518789278565	0.888006423991494	0.233130936032182	3.80904584824774	0.000139504090746769	0.00115516785011628	protein_coding	TCF20
ENSG00000100228.12	527.288861370256	0.577196843464585	0.162994645652431	3.54120125329391	0.000398309637946052	0.00288909472528961	protein_coding	RAB36
ENSG00000100263.13	177.090549807448	0.920503364225901	0.272120656745389	3.38270300842018	0.000717762069269745	0.00475953570432826	protein_coding	RHBDD3
ENSG00000100302.6	2588.71099658612	0.920205452775862	0.138799700377458	6.62973659361956	3.36286421164301e-11	1.00013052209228e-09	protein_coding	RASD2
ENSG00000100314.3	287.847425951652	0.693686569941482	0.257789026797683	2.69090805981396	0.00712578298828585	0.0324205490852547	protein_coding	CABP7
ENSG00000100320.22	660.130297025754	0.997016842250663	0.201289770230572	4.95314213488648	7.30245938046906e-07	1.05067150487957e-05	protein_coding	RBFOX2
ENSG00000100335.13	115.14369495347	0.848564415581971	0.310447221311586	2.73336128439782	0.00626915242459624	0.0292672646077124	protein_coding	MIEF1
ENSG00000100350.14	2170.43063340656	0.478428371047356	0.157497711628202	3.03768458666092	0.00238403345117684	0.0130303730285357	protein_coding	FOXRED2
ENSG00000100379.17	292.889781285578	0.791419414614214	0.278060712122254	2.84621084573161	0.00442428897534589	0.0219119644802464	protein_coding	KCTD17
ENSG00000100403.11	613.687440389654	0.843366420783261	0.18273597267985	4.61521838538504	3.92682179390265e-06	4.74630276253463e-05	protein_coding	ZC3H7B
ENSG00000100410.7	355.92836806909	1.40000953218375	0.216914397095817	6.45420290643651	1.08789970405601e-10	2.93311253543163e-09	protein_coding	PHF5A
ENSG00000100418.7	163.072202137748	0.772288475874503	0.306350675361549	2.52092956858366	0.011704527702327	0.0481613100842275	protein_coding	DESI1
